id,serialNumber,otherParty,comment,entryDate,type,status,confirmDate,enteredBy,theirRef,category,items,linkedRequisition
9FD5DB30C38B4A4D866F899EE306E38F,4,DC2A3E4642351046B8E33601575FC287 ,"Stock transfer (Nov-Dec indent (3MDG))","2018-01-04 00:00:00 +0000",supplier_invoice,finalised,"2018-01-05 00:00:00 +0000",<null>,"From invoice number: 30",<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
1DAC5EF9CB094F4D8251080F16DAA89C,5,DC2A3E4642351046B8E33601575FC287 ,"Stock transfer (LP)","2018-01-04 00:00:00 +0000",supplier_invoice,finalised,"2018-01-05 00:00:00 +0000",<null>,"From invoice number: 47",<null>,ignore ID ,<null>
0B8DA1B40AB4E843BEE176E244DCA73F,6,DC2A3E4642351046B8E33601575FC287 ,"Stock transfer (Nov-Dec indent (RAI))","2018-01-04 00:00:00 +0000",supplier_invoice,finalised,"2018-01-05 00:00:00 +0000",<null>,"From invoice number: 31",<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
ce7f01f0f1ee11e7900945d7ca3e6bf7,7,20C4540B10773E4E85388592C81F1BC6 ,"received on 4 th Dec","2018-01-05 00:00:00 +0000",supplier_invoice,finalised,"2018-01-05 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ,<null>
3c2602c0f4ed11e7bf15c9f215211448,8,20C4540B10773E4E85388592C81F1BC6 ,,"2018-01-09 00:00:00 +0000",supplier_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,"4th dec 2017 got from ygn",<null>,ignore ID ,<null>
348f4d90f4ee11e7bf15c9f215211448,9,20C4540B10773E4E85388592C81F1BC6 ,,"2018-01-09 00:00:00 +0000",supplier_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,"received from ygn on 4th dec 2017",<null>,ignore ID ,<null>
23df0930f4ef11e7bf15c9f215211448,10,20C4540B10773E4E85388592C81F1BC6 ,,"2018-01-09 00:00:00 +0000",supplier_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,"received from ygn on 4th dec 2017",<null>,ignore ID ,<null>
a212c670f4ef11e7bf15c9f215211448,11,20C4540B10773E4E85388592C81F1BC6 ,"received on 4th dec 2017 from ygn","2018-01-09 00:00:00 +0000",supplier_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
1116fcd0f4fa11e7bf15c9f215211448,12,20C4540B10773E4E85388592C81F1BC6 ,"received on 4th dec 2017 from yangon","2018-01-09 00:00:00 +0000",supplier_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ,<null>
3acaa8c0f4fe11e7bf15c9f215211448,14,20C4540B10773E4E85388592C81F1BC6 ,"received from ygn4th dec 2017","2018-01-09 00:00:00 +0000",supplier_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ,<null>
cbeca260f74011e7a8580fb1f78de0a2,15,20C4540B10773E4E85388592C81F1BC6 ,"received on 28 dec 2017 from UNOPS","2018-01-12 00:00:00 +0000",supplier_invoice,finalised,"2018-01-12 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ,<null>
1cac1bb0f4ec11e7bf15c9f215211448,1,BA0973C9AA9CF0459AC99F708E43F3DE ,"out item of dec","2018-01-09 00:00:00 +0000",customer_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
8f8f6100f4f611e7bf15c9f215211448,2,43486D1BBC829641AF0CF51237D6E39E ,"out item of dec","2018-01-09 00:00:00 +0000",customer_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
ceda4870f4fb11e7bf15c9f215211448,3,86DC7EE08FEF3749B1B8E2F80B1ADA57 ,"dec out ","2018-01-09 00:00:00 +0000",customer_invoice,finalised,"2018-01-09 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
9dbcb4e0f5c211e79e8049f9b2a78e5a,4,2518C53B36BBDD49A943B2EC89F530CA ,"dec out","2018-01-10 00:00:00 +0000",customer_invoice,finalised,"2018-01-10 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
bc4039c0f5de11e78e1903d9258e88fa,5,D14E26BB98CF5549A02C2BE71C9E8343 ,"dec out","2018-01-10 00:00:00 +0000",customer_invoice,finalised,"2018-01-10 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
8bb832b0f5e511e78e1903d9258e88fa,6,20C4540B10773E4E85388592C81F1BC6 ,"nutrition team dec out","2018-01-10 00:00:00 +0000",customer_invoice,finalised,"2018-01-10 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ,<null>
1b530bc0f5e611e78e1903d9258e88fa,7,20C4540B10773E4E85388592C81F1BC6 ,"referral dec out","2018-01-10 00:00:00 +0000",customer_invoice,finalised,"2018-01-10 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
76196f10f74211e7a8580fb1f78de0a2,8,20C4540B10773E4E85388592C81F1BC6 ,"PMC took on 20dec 17","2018-01-12 00:00:00 +0000",customer_invoice,finalised,"2018-01-12 00:00:00 +0000",F03209EC0292E942886CE023236FD38F ,,<null>,ignore ID ,<null>
2BB3D4FC5A85344D8C1742B7FAD91C6C,17,DC2A3E4642351046B8E33601575FC287 ,"Stock transfer (LP)","2018-01-23 00:00:00 +0000",supplier_invoice,finalised,"2018-01-25 00:00:00 +0000",<null>,"From invoice number: 147",<null>,ignore ID ignore ID ,<null>
F638C8FD4DE62F46ACA91C4047AE378D,18,DC2A3E4642351046B8E33601575FC287 ,"Stock transfer (Jan-Feb)","2018-01-24 00:00:00 +0000",supplier_invoice,finalised,"2018-01-25 00:00:00 +0000",<null>,"From invoice number: 162",<null>,ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ignore ID ,<null>
9f3a1de000ca11e8b76d9d0c72fe4497,16,C6D4B298B5F707478EC238345CC87EC9 ,"received from field site on 18,jan","2018-01-24 00:00:00 +0000",supplier_invoice,finalised,"2018-01-24 00:00:00 +0000",D6B58964D2C2C742A7A2F63B64CE9A17 ,,<null>,ignore ID ,<null>
